OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontalelement;Kurvatur, stigning
1016030297;Hytte;;;202232589-2;23.08.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2265856&VerID=2076201;Utvidet bruk;29.08.2022;29.08.2025;;Privat;Privat;POINT(284798.704 7054601.296);Frosta;5036;Trøndelag;FV6830 S1D1 m1437;300;12;60;Lite streng;E - Lokale adkomstveger;17;0;484;0.4
1016030217;Gardsbruk;;;202403357-2;08.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=547049;Utvidet bruk;22.04.2024;22.04.2027;;Privat;Privat;POINT(286140.329 7056116.509);Frosta;5036;Trøndelag;FV6828 S1D1 m752;300;9;80;Lite streng;E - Lokale adkomstveger;16;3;99999;1.1
1016009319;Bolig;;;202223753-3;22.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2467378&VerID=2263943;Utvidet bruk;17.02.2023;;;Privat;Privat;POINT(289646.869 7057688.823);Frosta;5036;Trøndelag;FV6818 S1D1 m125;1840;8;60;Streng;C - Lokale hovedveger;8;0;-567;2.1
1016024718;Service;;;202344044-2;30.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=516909;Utvidet bruk;06.12.2023;06.12.2026;;Privat;Privat;POINT(287597.382 7059054.527);Frosta;5036;Trøndelag;FV6824 S1D40 m1354;200;9;80;Lite streng;E - Lokale adkomstveger;15;0;478;-0.5
1016024716;Gardsbruk;;;202319085-2;24.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=491768;Utvidet bruk;13.06.2023;13.06.2026;;Privat;Privat;POINT(287600.506 7059156.805);Frosta;5036;Trøndelag;FV6824 S1D40 m1251;200;9;80;Lite streng;E - Lokale adkomstveger;16;0;-179;-0.5
1018884272;Gardsbruk;;;202327538-4;19.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=500300;Utvidet bruk;21.02.2024;21.02.2027;;Privat;Privat;POINT(314802.207 7058323.495);Levanger;5037;Trøndelag;FV6868 S1D1 m4522;280;9;80;Lite streng;E - Lokale adkomstveger;2;0;306;-20.6
1016121109;Gardsbruk;;;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;Skal saneres når ny er utbedret. ;Privat;Privat;POINT(305497.862 7061722.323);Levanger;5037;Trøndelag;FV6854 S1D1 m1381;500;10;50;Mindre streng;D - Lokale samleveger;12;0;99999;2.0
1016121110;Gardsbruk;;;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;Skal saneres når ny avkjørsel er utbedret. ;Privat;Privat;POINT(305506.751 7061736.879);Levanger;5037;Trøndelag;FV6854 S1D1 m1398;500;10;50;Mindre streng;D - Lokale samleveger;12;0;99999;2.0
1022500010;Gardsbruk;;;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;To eldre avkjørsler skal saneres når denne er utbedret. ;Privat;Privat;POINT(305513.309 7061748.185);Levanger;5037;Trøndelag;FV6854 S1D1 m1411;500;10;50;Mindre streng;D - Lokale samleveger;14;0;99999;2.0
1016121144;Gardsbruk;;;202422917-2;21.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566717;Utvidet bruk;04.04.2024;04.04.2027;;Privat;Privat;POINT(307150.839 7063539.271);Levanger;5037;Trøndelag;FV6854 S1D1 m3912;500;10;80;Mindre streng;D - Lokale samleveger;13;1;99999;-0.4
1016257602;Gardsbruk;;;202326786-2;03.07.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499548;Endret bruk;09.08.2023;09.08.2026;;Privat;Privat;POINT(312762.471 7064904.954);Levanger;5037;Trøndelag;FV6864 S1D10 m423;400;9;50;Lite streng;E - Lokale adkomstveger;8;0;166;-2.7
1017517938;Gardsbruk;;;202309117-4;30.01.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=481663;Varig tillatelse;07.02.2023;07.02.2026;Denne skal ikke etableres. ;Privat;Privat;POINT(311945.322 7065255.512);Levanger;5037;Trøndelag;FV6860 S1D1 m2501;350;9;80;Lite streng;E - Lokale adkomstveger;4;1;-1885;-6.1
1016218587;Gardsbruk;;;202309117-4;23.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=481663;Utvidet bruk;13.06.2023;13.06.2026;;Privat;Privat;POINT(311919.27 7065319.083);Levanger;5037;Trøndelag;FV6860 S1D1 m2432;350;9;80;Lite streng;E - Lokale adkomstveger;4;1;-1885;-6.1
1016010567;Gardsbruk;;;202400829-2 ;02.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=544521;Utvidet bruk;08.01.2024;08.01.2027;;Privat;Privat;POINT(304250.074 7068953.184);Levanger;5037;Trøndelag;FV6818 S3D1 m370;800;10;50;Mindre streng;D - Lokale samleveger;12;1;137;-1.3
1022274189;Bolig;;;202508156-2;21.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606038;Utvidet bruk;03.03.2025;03.03.2028;;Privat;Privat;POINT(313018.632 7070402.915);Levanger;5037;Trøndelag;FV6866 S1D1 m1335;2000;7;70;Lite streng;E - Lokale adkomstveger;11;0;-708;-5.4
1016263104;Bolig;;;202441955-2;20.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585901;Utvidet bruk;12.09.2024;12.09.2027;;Privat;Privat;POINT(318581.32 7070574.651);Levanger;5037;Trøndelag;FV6874 S1D1 m5602;1160;9;80;Lite streng;E - Lokale adkomstveger;8;1;128;2.8
1016572818;Forretning;;;202240049-2;15.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2351924&VerID=2157622;Varig tillatelse;24.10.2022;24.10.2025;;Privat;Privat;POINT(321435.89 7071352.309);Levanger;5037;Trøndelag;FV6880 S1D1 m2474;400;9;50;Lite streng;E - Lokale adkomstveger;12;0;184;-0.9
1016263048;Bolig;;;202327142-2 ;05.07.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499904;Utvidet bruk;28.07.2023;28.07.2026;;Privat;Privat;POINT(317342.799 7071876.202);Levanger;5037;Trøndelag;FV6874 S1D1 m3336;1160;9;30;Lite streng;E - Lokale adkomstveger;14;1;-531;9.3
1016264824;Gardsbruk;;;202440441-2;14.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=584387;Utvidet bruk;19.08.2024;19.08.2027;;Privat;Privat;POINT(318731.747 7073360.502);Levanger;5037;Trøndelag;FV6876 S1D1 m1667;952;14;30;Lite streng;E - Lokale adkomstveger;10;1;2054;-6.0
1016573934;Industri;;;202239379-2;06.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2342676&VerID=2149019;Midlertidig tillatelse;11.10.2022;01.10.2023;;Privat;Privat;POINT(315084.801 7073487.001);Levanger;5037;Trøndelag;FV6866 S2D1 m3183;2090;3;40;Mindre streng;D - Lokale samleveger;8;2;99999;2.7
1016265874;Bolig;;;202243700-2;18.11.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2381634&VerID=2184666;Utvidet bruk;21.11.2022;;;Privat;Privat;POINT(318650.967 7073949.808);Levanger;5037;Trøndelag;FV6878 S1D1 m967;2930;7;40;Lite streng;E - Lokale adkomstveger;11;6;99999;0.6
1016260921;Bolig;;;202431249-2;11.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=575144;Utvidet bruk;28.06.2024;28.06.2027;;Privat;Privat;POINT(316407.849 7074189.847);Levanger;5037;Trøndelag;FV6866 S2D1 m5062;4160;5;50;Mindre streng;D - Lokale samleveger;8;22;-278;-5.6
1016266255;Bolig;;;202507344-2 ;20.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=605222;Utvidet bruk;24.01.2025;24.01.2028;;Privat;Privat;POINT(322693.195 7075634.846);Levanger;5037;Trøndelag;FV6888 S1D1 m4510;600;9;50;Lite streng;E - Lokale adkomstveger;12;0;-1806;-6.6
1016572874;Bolig;;;202227159-2;14.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2349168&VerID=2154997;Varig tillatelse;21.10.2022;21.10.2025;Eksisterende avkjørsel skal fjernes;Privat;Privat;POINT(338000.127 7073541.224);Verdal;5038;Trøndelag;FV6905 S1D1 m128;450;11;80;Lite streng;E - Lokale adkomstveger;5;1;983;7.0
1019887837;Bolig;;;202445266-2;12.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216;Varig tillatelse;24.09.2024;24.09.2027;;Privat;Privat;POINT(325362.283 7074737.355);Verdal;5038;Trøndelag;FV6882 S1D1 m1478;450;9;80;Lite streng;E - Lokale adkomstveger;8;0;99999;5.7
1016266074;Bolig;;;202445266-2;12.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216;Varig tillatelse;24.09.2024;24.09.2027;Denne avkjørselen skal saneres når ny er etablert. ;;;POINT(325359.873 7074751.26);Verdal;5038;Trøndelag;FV6882 S1D1 m1463;450;9;80;Lite streng;E - Lokale adkomstveger;8;0;99999;5.7
1016266502;Gardsbruk;;;202445611-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589562;Utvidet bruk;20.09.2024;20.09.2027;;Privat;Privat;POINT(328270.425 7075257.77);Verdal;5038;Trøndelag;FV6894 S1D1 m724;450;9;80;Lite streng;E - Lokale adkomstveger;6;1;99999;4.1
1019191141;Service;;;202429258-2;14.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573138;Midlertidig tillatelse;21.05.2024;30.06.2024;;Privat;Privat;POINT(325201.164 7075365.597);Verdal;5038;Trøndelag;FV6882 S1D1 m597;450;9;50;Lite streng;E - Lokale adkomstveger;18;0;-260;2.5
1018243792;Service;;;202341463-2;02.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=514283;Midlertidig tillatelse;06.11.2023;31.01.2024;;Privat;Privat;POINT(335464.927 7077221.294);Verdal;5038;Trøndelag;FV6904 S1D10 m171;400;9;80;Lite streng;E - Lokale adkomstveger;4;0;-185;4.1
1019423283;Bolig;;;202422736-2 ;19.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566536;Utvidet bruk;02.07.2024;02.07.2027;;Privat;Privat;POINT(330719.907 7078624.306);Verdal;5038;Trøndelag;FV6902 S1D1 m23;500;8;40;Lite streng;E - Lokale adkomstveger;7;0;-271;3.8
1019845204;Gardsbruk;;;202443992-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939;Varig tillatelse;05.09.2024;05.09.2027;;Privat;Privat;POINT(331010.925 7078777.639);Verdal;5038;Trøndelag;FV6902 S1D1 m538;500;8;60;Lite streng;E - Lokale adkomstveger;11;0;99999;3.0
1016274775;Gardsbruk;;;202443992-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939;Varig tillatelse;05.09.2024;05.09.2027;Denne avkjørselen skal saneres når ny er bygd. ;Privat;Privat;POINT(330957.126 7078796.399);Verdal;5038;Trøndelag;FV6902 S1D1 m481;500;8;40;Lite streng;E - Lokale adkomstveger;12;0;99999;3.0
1017514756;Industri;;;202311255-2;22.02.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2484846&VerID=2280114;Midlertidig tillatelse;07.03.2023;02.06.2023;;Privat;Privat;POINT(327642.331 7078928.996);Verdal;5038;Trøndelag;FV757 S1D1 m3263;6000;11;40;Streng;C - Lokale hovedveger;8;25;99999;0.1
1019423284;Bolig;;;202432335-2;19.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576230;Varig tillatelse;03.07.2024;03.07.2027;Flytting av avkjørsel. ;Privat;Privat;POINT(329056.852 7078933.135);Verdal;5038;Trøndelag;FV757 S1D1 m4698;4910;9;60;Streng;C - Lokale hovedveger;12;8;427;-0.2
1016573757;Gardsbruk;;;202239978-2;13.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2345257&VerID=2151335;Varig tillatelse;14.10.2022;14.10.2025;Eksisterende avkjørsel skal fjernes;Privat;Privat;POINT(331652.515 7079286.701);Verdal;5038;Trøndelag;FV6904 S1D1 m1050;500;7;60;Lite streng;E - Lokale adkomstveger;15;0;99999;2.0
1015231452;Gardsbruk;;;202444439-2;04.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588386;Utvidet bruk;06.09.2024;06.09.2027;;Privat;Privat;POINT(331578.931 7080318.881);Verdal;5038;Trøndelag;FV759 S1D1 m1902;750;13;70;Streng;C - Lokale hovedveger;5;1;-1745;1.0
1016293886;Bolig;;;202326259-2;28.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499021;Utvidet bruk;14.08.2023;14.08.2026;;Privat;Privat;POINT(327798.062 7080582.938);Verdal;5038;Trøndelag;FV6910 S1D1 m1926;1900;8;60;Mindre streng;D - Lokale samleveger;7;0;1939;0.8
1015260032;Dyrkamark/jordbruk;;;202211669-2;17.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2039651&VerID=1863133;Varig tillatelse;01.03.2022;;;Privat;Privat;POINT(369107.277 7124839.124);Snåsa;5041;Trøndelag;FV763 S6D1 m4643;550;13;80;Streng;C - Lokale hovedveger;6;2;210;1.3
1015701368;Dyrkamark/jordbruk;;;202236311-2;14.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2313930&VerID=2121670;Utvidet bruk;23.09.2022;23.09.2025;;Privat;Privat;POINT(372189.832 7126617.799);Snåsa;5041;Trøndelag;FV763 S6D1 m8443;550;13;60;Streng;C - Lokale hovedveger;2;2;543;-1.8
1016043606;Dyrkamark/jordbruk;;;202541399;19.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#;Varig tillatelse;22.09.2025;22.09.2028;;Privat;Privat;POINT(376538.864 7127932.426);Snåsa;5041;Trøndelag;FV7006 S1D1 m3964;300;9;80;Lite streng;E - Lokale adkomstveger;7;0;-1025;-1.4
1025288532;Dyrkamark/jordbruk;;;202541399;19.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#;Varig tillatelse;22.09.2025;22.09.2028;;Privat;Privat;POINT(377445.422 7128444.741);Snåsa;5041;Trøndelag;FV7006 S1D1 m5020;300;9;80;Lite streng;E - Lokale adkomstveger;6;0;99999;1.3
1015417074;Gardsbruk;;;202216021-2;01.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2096691&VerID=1916917;Varig tillatelse;07.04.2022;;Bygget men ikke levert ferdigmelding;Privat;Privat;POINT(377719.047 7128782.63);Snåsa;5041;Trøndelag;FV7006 S1D1 m5463;300;9;80;Lite streng;E - Lokale adkomstveger;8;0;149;0.6
1016047399;Bolig;;;202528419;11.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626450#;Varig tillatelse;18.08.2025;18.08.2028;Disp. fra byggegrense og flytting av avkjørsel;Privat;Privat;POINT(380201.041 7130194.447);Snåsa;5041;Trøndelag;FV7006 S1D1 m8403;300;9;50;Lite streng;E - Lokale adkomstveger;31;2;940;1.5
1015707050;Bolig;;;202318462-2 ;15.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=491137;Utvidet bruk;23.05.2023;23.05.2026;;Privat;Privat;POINT(450256.007 7109660.107);Lierne;5042;Trøndelag;FV765 S5D1 m6054;131;23;80;Mindre streng;D - Lokale samleveger;9;0;335;0.6
1015707049;Skog/skogbruk;;;202232788-2;23.08.2022;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=458041;Avslag;05.05.2023;05.05.2026;;Privat;Privat;POINT(450157.247 7109687.349);Lierne;5042;Trøndelag;FV765 S5D1 m5950;131;23;80;Mindre streng;D - Lokale samleveger;9;0;-247;0.6
1018366524;Skog/skogbruk;;;202317225-2 ;26.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489890;Varig tillatelse;04.05.2023;04.05.2026;;Privat;Privat;POINT(438578.322 7146929.123);Lierne;5042;Trøndelag;FV74 S9D1 m5107;369;9;80;Streng;B - Regionale hovedveger;9;2;123;2.4
1019425735;Hytte;;;202433338-2;24.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577253;Varig tillatelse;08.07.2024;08.07.2027;;Privat;Privat;POINT(428401.967 7170839.815);Lierne;5042;Trøndelag;FV7014 S1D1 m9430;20;15;80;Lite streng;E - Lokale adkomstveger;8;0;90;-0.8
1017517705;Hytte;;;202309329-2;31.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2465199&VerID=2262010;Varig tillatelse;13.02.2023;13.02.2026;;Privat;Privat;POINT(440147.237 7195750.511);Røyrvik;5043;Trøndelag;FV7024 S1D1 m10022;121;26;80;Mindre streng;D - Lokale samleveger;9;0;99999;-0.7
1016404563;Bolig;;;202236462-2;15.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2318898&VerID=2126304;Utvidet bruk;29.09.2022;29.09.2025;;Privat;Privat;POINT(443504.921 7195915.051);Røyrvik;5043;Trøndelag;FV7024 S2D1 m708;121;26;80;Mindre streng;D - Lokale samleveger;4;0;99999;-1.1
1016261990;Dyrkamark/jordbruk;;;202125907-4;20.03.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=401447;Utvidet bruk;18.04.2023;18.04.2026;;Privat;Privat;POINT(438794.276 7196000.872);Røyrvik;5043;Trøndelag;FV7024 S1D1 m8622;121;26;80;Mindre streng;D - Lokale samleveger;4;0;99999;-0.3
1021976558;Service;;;202451447-2;22.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595474;Varig tillatelse;28.11.2024;28.11.2027;;Kommune;Kommune;POINT(431655.579 7196621.1);Røyrvik;5043;Trøndelag;FV7016 S3D1 m13506;300;10;50;Mindre streng;D - Lokale samleveger;15;0;291;0.1
1015225598;Bolig;;;202211118-2;14.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2037754&VerID=1861674;Endret bruk;25.02.2022;;;Privat;Privat;POINT(437214.604 7196960.171);Røyrvik;5043;Trøndelag;FV7024 S1D1 m6758;121;26;80;Mindre streng;D - Lokale samleveger;5;1;581;-1.9
1015376883;Bolig;;;202217613-2;25.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2113534&VerID=1932750;Utvidet bruk;28.04.2022;28.04.2025;;Privat;Privat;POINT(432968.871 7202715.356);Røyrvik;5043;Trøndelag;FV7022 S1D1 m7242;120;9;80;Lite streng;E - Lokale adkomstveger;3;0;351;-0.1
1015259940;Industri;;;202212311-2;04.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2048243&VerID=1871235;Midlertidig tillatelse;07.03.2022;01.05.2022;Midlertidig Anleggsveg;Privat;Privat;POINT(409387.605 7170201.066);Namsskogan;5044;Trøndelag;FV764 S2D1 m8653;120;25;60;Mindre streng;D - Lokale samleveger;3;0;99999;1.2
1018308867;Bolig;;;202336673-2;20.09.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509457;Varig tillatelse;27.09.2023;27.09.2026;;Privat;Privat;POINT(366708.194 7166635.318);Høylandet;5046;Trøndelag;FV7044 S1D1 m3555;120;9;80;Lite streng;E - Lokale adkomstveger;11;0;-875;-0.8
1018462336;Service;;;202510847-2;20.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608741;Midlertidig tillatelse;24.02.2025;24.02.2028;;;;POINT(371184.18 7169908.276);Høylandet;5046;Trøndelag;FV17 S15D1 m7388;1440;22;60;Meget streng;B - Regionale hovedveger;11;3;688;2.4
1015964448;Gardsbruk;;;202221535-2;13.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2166557&VerID=1981529;Varig tillatelse;15.06.2022;15.06.2025;Eksisterende 2 avkjørsler må fysisk stenges og den opprinnelige grøften  må etableres tilbake.;Privat;Privat;POINT(373995.553 7180698.631);Høylandet;5046;Trøndelag;FV17 S17D1 m4674;1100;22;80;Meget streng;B - Regionale hovedveger;9;2;1262;-0.6
1014989635;Service;;;202209346-2;28.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2019085&VerID=1844440;Varig tillatelse;09.02.2022;;Bygget men ikke levert ferdigmelding;Kommune;Kommune;POINT(350664.096 7154313.041);Overhalla;5047;Trøndelag;FV17 S11D1 m8140;3000;13;80;Meget streng;B - Regionale hovedveger;5;7;-147;-1.3
1014989976;Service;;;202215881-2;30.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2099019&VerID=1919164;Utvidet bruk;08.04.2022;;;Privat;Privat;POINT(354615.165 7156022.161);Overhalla;5047;Trøndelag;FV17 S12D1 m2166;3000;16;70;Meget streng;B - Regionale hovedveger;5;2;-95;0.6
1015774201;Gardsbruk;;;202514919-2;17.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612828;Utvidet bruk;21.03.2025;21.03.2028;;Privat;Privat;POINT(357072.824 7156651.264);Overhalla;5047;Trøndelag;FV7058 S1D1 m485;260;9;30;Lite streng;E - Lokale adkomstveger;16;0;52;0.4
1025214880;Industri;;;202537520;21.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3510455&VerID=3307705;Varig tillatelse;27.08.2025;27.08.2028;;Privat;Privat;POINT(352088.527 7221660.593);Leka;5052;Trøndelag;FV771 S6D1 m3660;260;8;80;Mindre streng;D - Lokale samleveger;3;0;99999;1.9
1018349131;Gardsbruk;;;202008357-4;21.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=345481;Varig tillatelse;04.07.2023;04.07.2026;Eksisterende avkjørsler skal stenges. ;Privat;Privat;POINT(345139.417 7221864.38);Leka;5052;Trøndelag;FV7132 S3D1 m7556;140;8;60;Lite streng;E - Lokale adkomstveger;14;0;2063;-2.5
1016575246;Service;;;202238560 -2;30.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2333246&VerID=2140217;Varig tillatelse;04.10.2022;;;Privat;Privat;POINT(345201.73 7222703.399);Leka;5052;Trøndelag;FV7132 S1D1 m2216;331;29;60;Mindre streng;D - Lokale samleveger;12;0;-1030;1.1
1016386654;Hytte;;;202451566-2;25.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595601;Utvidet bruk;27.11.2024;27.11.2027;;Privat;Privat;POINT(342349.42 7224709.942);Leka;5052;Trøndelag;FV7132 S1D1 m6446;100;9;60;Lite streng;E - Lokale adkomstveger;9;0;99999;2.4
1015125913;Hytte;;;202341082-2 ;27.10.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=513898;Utvidet bruk;09.11.2023;09.11.2026;;Privat;Privat;POINT(306387.764 7084798.325);Inderøy;5053;Trøndelag;FV755 S3D1 m776;550;15;80;Streng;B - Regionale hovedveger;5;2;2030;-1.4
1016297610;Service;;;202219288-2;11.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2291806&VerID=2100568;Utvidet bruk;09.09.2022;09.09.2025;;Privat;Privat;POINT(288468.598 7085591.711);Inderøy;5053;Trøndelag;FV6918 S3D1 m5642;160;9;80;Lite streng;E - Lokale adkomstveger;5;0;677;5.0
1015125907;Gardsbruk;;;202319329-2;26.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=492012;Utvidet bruk;05.06.2023;05.06.2026;;Privat;Privat;POINT(308365.559 7086229.279);Inderøy;5053;Trøndelag;FV755 S2D1 m8255;1600;15;80;Streng;B - Regionale hovedveger;5;0;-65;-4.7
1022325487;Dyrkamark/jordbruk;;;202211959-2;01.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2045366&VerID=1868478;Midlertidig tillatelse;07.03.2022;01.06.2022;Midlertidig anleggsavkjørsel;Privat;Privat;POINT(314341.01 7088127.62);Inderøy;5053;Trøndelag;FV755 S2D1 m1047;2800;15;70;Streng;B - Regionale hovedveger;14;10;-592;-0.2
1015966485;Dyrkamark/jordbruk;;;202219306-2;11.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2134336&VerID=1952055;Varig tillatelse;18.05.2022;;Bygget men ikke levert ferdigmelding;Privat;Privat;POINT(311425.144 7088297.987);Inderøy;5053;Trøndelag;FV6940 S1D1 m182;116;15;80;Lite streng;E - Lokale adkomstveger;12;0;99999;0.3
