OBJ.VEGOBJEKT-ID,EGS.BRUKSOMRÅDE.1256,EGS.SAKSNUMMER.1822,EGS.SØKNAD MOTTATT DATO.12048,"EGS.ARKIVREFERANSE, URL.12050",EGS.VEDTAK.10670,EGS.EIER.7993,EGS.VEDLIKEHOLDSANSVARLIG.8056,LOK.KOMMUNE,LOK.KOMMUNENUMMER,VSR.VEGSYSTEMREFERANSE,ADT_total,"ÅDT, andel lange kjøretøy",Fartsgrense,Holdningsklasse,Funksjonsklasse,Avkjorsler,Trafikkulykker,Vurdering,Kommentar,"Kurvatur, horisontal","Kurvatur, stigning","ÅDT, total","ÅDT, andel lange kjøretøy","Avkjørsel, holdningsklasse",Søknadstype,ID,VEDTAK_BINÆR,Prediksjon_vedtak,Begrunnelse_vedtak,prob_avslag,Prediksjon_kategori,Forklaring_kategori,p_vanskelig
1019425735,Hytte,202433338-2,24.06.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577253,Varig tillatelse,Privat,Privat,Lierne,5042,FV7014 S1D1 m9430,20.0,15.0,80.0,Lite streng,E - Lokale adkomstveger,8,0,Enkel,,90.0,0.8,20.0,15.0,Lite streng,Varig tillatelse,b1273568-76a8-4af4-9130-f8eabff1d842,Godkjent,Godkjent,"Søknaden gjelder avkjørsel til hytte på fylkesveg med lav trafikkmengde (ÅDT 20, hvorav 15 tunge kjøretøy), fartsgrense 80 km/t, og 8 eksisterende avkjørsler. Holdningsklassen er 'Lite streng', og funksjonsklassen er 'E - Lokale adkomstveger'. Det er ingen registrerte trafikkulykker, og vurderingen er enkel. Maskinlæringsmodellen gir en lav til middels sannsynlighet for avslag (26,3 %), og de viktigste faktorene trekker i retning av godkjenning: Lav total trafikkmengde og høy andel tunge kjøretøy reduserer sannsynligheten for avslag. Retningslinjene (R701) tilsier at på veger med lav trafikk og lite streng holdning kan avkjørsel til fritidsbebyggelse normalt tillates, forutsatt at tekniske krav oppfylles. Det er ikke oppgitt forhold som tilsier avslag, som høy avkjørselstetthet, uheldig trafikkbilde eller manglende alternative løsninger. Søknaden bør derfor godkjennes, eventuelt med vanlige tekniske vilkår.",26.3,Enkel,"p(Vanskelig)=0.20, threshold=0.50",0.1956699639558792
1015774201,Gardsbruk,202514919-2,17.03.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612828,Utvidet bruk,Privat,Privat,Overhalla,5047,FV7058 S1D1 m485,260.0,9.0,30.0,Lite streng,E - Lokale adkomstveger,16,0,Enkel,,52.0,0.4,260.0,9.0,Lite streng,Utvidet bruk,167e107d-6aee-420f-abaa-c574e1a26577,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av eksisterende avkjørsel til gardsbruk på en fylkesveg med lav trafikkmengde (ÅDT 260), lav fartsgrense (30 km/t), og i en strekning med 'lite streng' holdningsklasse. Selv om det er mange avkjørsler (16), er dette i tråd med praksis for landbruksformål i slike områder, jf. Håndbok R701 kap. 6.2.1 og vedlegg 3 (lite streng holdning). Trafikksikkerhetsmessig er risikoen lav pga. lav fart, lav trafikk og ingen registrerte ulykker. Maskinlæringsmodellen gir 'høy sannsynlighet for avslag', men dette skyldes hovedsakelig antall avkjørsler og tunge kjøretøy, som for landbruk ikke skal tillegges avgjørende vekt i slike områder. Retningslinjene tilsier at avkjørsler til stedbunden næring (landbruk) skal vurderes liberalt, spesielt der det ikke er konflikt med trafikksikkerhet eller transportfunksjon. Det er heller ikke oppgitt spesielle negative forhold i vurderingen. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",55.9,Enkel,"p(Vanskelig)=0.09, threshold=0.50",0.09003373235464096
1016386654,Hytte,202451566-2,25.11.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595601,Utvidet bruk,Privat,Privat,Leka,5052,FV7132 S1D1 m6446,100.0,9.0,60.0,Lite streng,E - Lokale adkomstveger,9,0,Enkel,,99999.0,2.4,100.0,9.0,Lite streng,Utvidet bruk,a53816e5-ecee-4e6b-8c3e-87134ee6c085,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av eksisterende avkjørsel til hytte på en fylkesveg med lav trafikkmengde (ÅDT 100), lav fartsgrense (60 km/t), og i en kommune med 'lite streng' holdningsklasse. Det er ingen registrerte trafikkulykker, og funksjonsklassen er E - lokale adkomstveger, hvor retningslinjene åpner for en liberal praksis for fritidsbebyggelse. Antall avkjørsler (9) er ikke spesielt høyt, og det er ingen negative kommentarer eller spesielle utfordringer nevnt. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (44,1 %), men de viktigste faktorene som reduserer sannsynligheten for avslag (bl.a. lav trafikk, lav andel tunge kjøretøy, ingen ulykker) veier tyngre enn de som øker sannsynligheten. I henhold til Håndbok R701 og praksis for slike saker bør søknaden innvilges, forutsatt at tekniske krav til utforming og sikt oppfylles.",44.1,Enkel,"p(Vanskelig)=0.04, threshold=0.50",0.04375143721699715
606517974,Bolig,202443987-2,30.08.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934,Varig tillatelse,Privat,Privat,Indre Fosen,5054,FV6388 S1D1 m702,600.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,14,0,Enkel,Sanering av eksisterende avkjørsel + utvidet bruk av naboavkjørselen,99999.0,3.2,600.0,8.0,Lite streng,Varig tillatelse,92fb507d-3d14-4d19-b257-fa6f093efa65,Godkjent,Godkjent,"Søknaden gjelder boligformål på en veg med 'lite streng' holdningsklasse og funksjonsklasse E (lokal adkomstveg). Trafikkmengden (ÅDT 600) og fartsgrense (60 km/t) er moderate, og antall avkjørsler (14) er ikke uvanlig for denne vegtypen. Det er ingen registrerte trafikkulykker, og vurderingen er enkel. Søknaden innebærer sanering av eksisterende avkjørsel og utvidet bruk av naboavkjørsel, noe som er i tråd med retningslinjenes anbefaling om å prioritere fellesløsninger og sanering av avkjørsler for å bedre trafikksikkerheten. Maskinlæringsmodellen gir lav sannsynlighet for avslag (10,8 %), og de viktigste faktorene trekker mot godkjenning. Det foreligger ingen forhold som tilsier avslag etter vegloven § 40 eller retningslinjene, og tekniske krav kan oppfylles. Søknaden bør derfor godkjennes.",10.8,Enkel,"p(Vanskelig)=0.04, threshold=0.50",0.03727712854743004
606517972,Bolig,202443987-2,30.08.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934,Varig tillatelse,Privat,Privat,Indre Fosen,5054,FV6388 S1D1 m691,600.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,14,0,Enkel,Sanering av eksisterende avkjørsel + utvidet bruk av naboavkjørselen,99999.0,0.6,600.0,8.0,Lite streng,Varig tillatelse,91a470cc-4f64-4fd3-b81a-acbd9cc0090d,Godkjent,Godkjent,"Søknaden gjelder sanering av eksisterende avkjørsel og utvidet bruk av naboavkjørsel for boligformål på en fylkesveg med lav trafikk (ÅDT 600), lav fartsgrense (60 km/t), og i en strekning med 'lite streng' holdningsklasse. Det er ingen registrerte trafikkulykker, og tiltaket innebærer ikke økning i antall avkjørsler, men tvert imot en forbedring ved å sanere en avkjørsel og samle trafikk til færre punkter. Dette er i tråd med retningslinjene i Håndbok R701, som sier at slike løsninger skal vurderes positivt da de kan bedre trafikksikkerheten. Maskinlæringsmodellen gir en moderat sannsynlighet for avslag (36 %), men de viktigste faktorene som reduserer sannsynligheten for avslag er til stede, og det er ingen tungtveiende negative forhold. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",36.0,Enkel,"p(Vanskelig)=0.01, threshold=0.50",0.013211067765951157
1024620224,Bolig,202525132,17.06.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=623128#,Avslag,Privat,Privat,Indre Fosen,5054,FV6382 S1D1 m3064,800.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,14,0,Enkel,Pga. tettheten av avkjørsler,1464.0,0.3,800.0,8.0,Lite streng,Varig tillatelse,45fbe24b-841b-4c7f-82b1-0f3b00487221,Avslag,Godkjent,"Søknaden gjelder boligformål på en lokal adkomstveg (funksjonsklasse E) med fartsgrense 60 km/t og holdningsklasse 'lite streng'. Trafikkmengden (ÅDT 800) er moderat, og det er ingen registrerte trafikkulykker. Selv om det er relativt mange avkjørsler (14), tilsier både holdningsklasse og vegtype at det normalt kan gis tillatelse dersom tekniske krav oppfylles. Maskinlæringsmodellen gir en sannsynlighet for avslag på 35,3 %, altså lav til middels, og de viktigste faktorene trekker i retning av godkjenning: høy andel tunge kjøretøy og lav risiko for avkjørselsrelaterte ulykker. Retningslinjene (R701, kap. 6.1.1 og vedlegg 3) tilsier at på veger med lavere fartsgrense og lokal funksjon, samt 'lite streng' holdning, skal det normalt gis tillatelse til ny avkjørsel dersom tekniske krav er oppfylt. Det er ikke oppgitt spesielle forhold som tilsier avslag, og det er ikke registrert ulykker. Søknaden bør derfor godkjennes, men det bør vurderes om det er mulig å samordne avkjørsler eller stille vilkår om teknisk utforming for å ivareta trafikksikkerheten.",35.3,Enkel,"p(Vanskelig)=0.04, threshold=0.50",0.03739258274435997
1021162869,,202445188-2,30.09.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589138,Avslag,,,Indre Fosen,5054,FV6842 S1D1 m6432,188.0,8.0,80.0,Lite streng,E - Lokale adkomstveger,0,0,Enkel,Hadde allerede en god avkjørsel til fjøset,99999.0,1.8,188.0,8.0,Lite streng,Varig tillatelse,91d5b176-69c3-45f8-8e1c-67f61b028638,Avslag,Avslag,"Søknaden gjelder varig tillatelse for avkjørsel på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 188), fartsgrense 80 km/t og ingen eksisterende avkjørsler på strekningen. Holdningsklassen er 'lite streng', og det er ingen registrerte trafikkulykker. Imidlertid gir maskinlæringsmodellen en svært høy sannsynlighet for avslag (86,7 %), hovedsakelig grunnet kombinasjonen av total trafikkmengde, antall tunge kjøretøy og stigning, som ifølge modellen øker risikoen for avslag. Retningslinjene i Håndbok R701 tilsier at det skal legges avgjørende vekt på trafikksikkerhet, spesielt ved høy fartsgrense og der det er stigning. Selv om det ikke er andre avkjørsler og området har 'lite streng' holdning, tilsier både modellens vurdering og retningslinjene at det bør utvises restriktiv praksis ved 80-sone og stigning, særlig for varig tillatelse. Det er heller ikke dokumentert spesielle personlige forhold eller distriktshensyn som tilsier unntak. På denne bakgrunn anbefales avslag.",86.7,Enkel,"p(Vanskelig)=0.35, threshold=0.50",0.3529573082923889
1024620271,Bolig,202523438,26.05.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621417#,Varig tillatelse,Privat,Privat,Indre Fosen,5054,FV6836 S1D1 m7971,650.0,9.0,60.0,Lite streng,E - Lokale adkomstveger,3,0,Vanskelig,"Pga at søkers begrunnelse var litt svak, ønsket helst ikke å sanere eksisterende. ",271.0,5.0,650.0,9.0,Lite streng,Varig tillatelse,f902541a-4bc2-4b65-a4e1-48a082480793,Godkjent,Godkjent,"Søknaden gjelder boligavkjørsel på en lokal adkomstveg (funksjonsklasse E) med lav til moderat trafikkmengde (ÅDT 650), fartsgrense 60 km/t og kun 3 eksisterende avkjørsler. Holdningsklassen er 'lite streng', noe som tilsier at ny avkjørsel normalt kan godkjennes dersom tekniske krav oppfylles. Det er ingen registrerte trafikkulykker, og ingen faktorer i søknaden tilsier at trafikksikkerheten eller vegens transportfunksjon blir vesentlig forringet. Maskinlæringsmodellen gir lav sannsynlighet for avslag (10,7 %), og de viktigste faktorene trekker i retning av godkjenning (bl.a. lav andel tunge kjøretøy og lav avkjørselstetthet). Selv om saksbehandler vurderer saken som 'vanskelig' og kommenterer at søkerens begrunnelse er litt svak og helst ikke ønsker å sanere eksisterende, er det ikke tilstrekkelig grunnlag for avslag etter retningslinjene. Det er heller ikke krav om sanering eller fellesløsning i denne typen område. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",10.7,Enkel,"p(Vanskelig)=0.26, threshold=0.50",0.2561352550983429
1022499972,Service,202517979-2,02.04.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907,Midlertidig tillatelse,Privat,Privat,Heim,5055,FV6436 S1D1 m637,400.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,14,1,Enkel,,99999.0,1.4,400.0,9.0,Lite streng,Midlertidig tillatelse,9aec470c-c0d0-4b23-a827-e57db33c3531,Godkjent,Godkjent,"Søknaden gjelder midlertidig tillatelse for serviceformål på en veg med lav trafikkmengde (ÅDT 400), fartsgrense 80 km/t, og holdningsklasse 'lite streng'. Det er 14 avkjørsler fra før, men modellen gir lav til middels sannsynlighet for avslag (26,5 %), og de viktigste faktorene som trekker mot avslag (antall avkjørsler × trafikkmengde × fartsgrense) har verdi 0, mens faktorer som reduserer sannsynligheten for avslag (andel tunge kjøretøy) har betydelig negativ effekt. Retningslinjene (R701) tilsier at på veger med 'lite streng holdning' og lav trafikkmengde kan midlertidige tillatelser normalt gis, forutsatt at tekniske krav oppfylles. Det er ikke oppgitt spesielle trafikkfaglige eller sikkerhetsmessige forhold som tilsier avslag, og det er kun én trafikkulykke registrert. Søknaden bør derfor godkjennes, med vanlige vilkår for midlertidig tillatelse og krav om opprydding etter bruk.",26.5,Enkel,"p(Vanskelig)=0.02, threshold=0.50",0.021738115698099136
1022499995,Service,202517979-2 ,02.04.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907,Midlertidig tillatelse,Privat,Privat,Heim,5055,FV6436 S1D1 m579,400.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,13,1,Enkel,,-146.0,12.5,400.0,9.0,Lite streng,Midlertidig tillatelse,0f67305a-b771-4593-ab91-3fd259f10677,Godkjent,Godkjent,"Søknaden gjelder midlertidig avkjørselstillatelse til serviceformål på en fylkesveg med lav trafikkmengde (ÅDT 400), lav andel tunge kjøretøy (9 %), og fartsgrense 80 km/t. Holdningsklassen er 'lite streng', og funksjonsklassen er E (lokal adkomstveg). Det er 13 eksisterende avkjørsler, noe som er relativt høyt, men dette er i tråd med praksis for slike veger i områder med lite streng holdning. Trafikksikkerhetsmessig er det kun registrert én ulykke, og vurderingen er enkel. Maskinlæringsmodellen gir en lav sannsynlighet for avslag (13,8 %), og de viktigste faktorene trekker i retning av godkjenning (bl.a. lav total trafikkmengde, lav andel tunge kjøretøy, og gunstig kurvatur/stigning). Retningslinjene (R701) åpner for en liberal praksis for midlertidige tillatelser på veger med lite streng holdning, forutsatt at tekniske krav og eventuelle vilkår om opprydding etter bruk følges. Det er ikke oppgitt forhold som tilsier avslag, som høy ulykkesrisiko, uheldig plassering, eller konflikt med reguleringsplan. På denne bakgrunn bør søknaden godkjennes, med vanlige vilkår for midlertidig tillatelse.",13.8,Enkel,"p(Vanskelig)=0.09, threshold=0.50",0.08885060995817184
609138674,Bolig,202430831-2,07.06.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574726,Utvidet bruk,Privat,Privat,Hitra,5056,FV6426 S1D1 m5767,260.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,3,0,Enkel,,99999.0,1.1,260.0,9.0,Lite streng,Utvidet bruk,f6bca681-cce7-4e84-ab8b-e270b0bc9318,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av eksisterende avkjørsel til boligformål på en fylkesveg med lav trafikkmengde (ÅDT 260), lav andel tunge kjøretøy (9), og kun 3 eksisterende avkjørsler. Fartsgrensen er 80 km/t, men både funksjonsklasse (E - lokale adkomstveger) og holdningsklasse (lite streng) tilsier en liberal praksis. Det er ingen registrerte trafikkulykker, og vurderingen er enkel. Retningslinjene (R701, kap. 6 og vedlegg 3) tilsier at på strekninger med 'lite streng holdning' kan ny eller utvidet bruk av avkjørsel normalt godkjennes dersom tekniske krav oppfylles. Maskinlæringsmodellen gir 57,5 % sannsynlighet for avslag, men dette er kun litt over terskel og flere faktorer trekker i retning av godkjenning (bl.a. lav ÅDT, få avkjørsler, ingen ulykker, lokal veg). Det er ikke oppgitt spesielle forhold som tilsier avslag, og det er ikke dokumentert at utvidet bruk vil gi vesentlig økt trafikk eller redusert trafikksikkerhet. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",57.5,Enkel,"p(Vanskelig)=0.01, threshold=0.50",0.013044551014900208
607705383,Gardsbruk,202522248,21.05.2025,https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109,Midlertidig tillatelse,Privat,Privat,Ørland,5057,FV6398 S1D1 m4149,300.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,12,0,Vanskelig,Mange midlertidige avkjørsler i en søknad,99999.0,0.3,300.0,8.0,Lite streng,Midlertidig tillatelse,89ad65c7-eae5-45a4-ba72-2037e66ebda5,Godkjent,Godkjent,"Søknaden gjelder midlertidig avkjørsel for gardsbruk på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 300), lav fartsgrense (60 km/t), og i en strekning med 'lite streng' holdningsklasse. Selv om det er mange midlertidige avkjørsler i søknaden og sannsynligheten for avslag er vurdert som høy av maskinlæringsmodellen, tilsier retningslinjene (Håndbok R701, kap. 6.2.1 og vedlegg 3) at avkjørsler til stedbunden næring som landbruk skal vurderes mer liberalt, spesielt på veger med lav trafikk og lav strenghetsgrad. Det er ingen trafikkulykker registrert, og det er ikke oppgitt forhold som tilsier at trafikksikkerheten eller vegens transportfunksjon blir vesentlig forverret. Midlertidige tillatelser kan gis med vilkår om opprydding og tidsbegrensning (kap. 7.7.1). Derfor bør søknaden godkjennes, forutsatt at tekniske krav og vilkår for midlertidig bruk oppfylles.",52.6,Vanskelig,"p(Vanskelig)=0.99, threshold=0.50",0.9881290793418884
607717924,Gardsbruk,202522248,21.05.2025,https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109,Endret bruk,Privat,Privat,Ørland,5057,FV6404 S1D1 m64,280.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,13,0,Vanskelig,Mange midlertidige avkjørsler i en søknad,99999.0,0.0,280.0,8.0,Lite streng,Endret bruk,c4407262-c2be-4693-87ff-0cc6ba575dd4,Godkjent,Godkjent,"Søknaden gjelder endret bruk for gardsbruk på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 280), lav fartsgrense (60 km/t), og holdningsklasse 'lite streng'. Det er ingen trafikkulykker registrert, og det er mange midlertidige avkjørsler i søknaden, men dette er vanlig for landbruksformål. Retningslinjene (R701) åpner for en mer liberal praksis for stedbunden næring som landbruk, spesielt ved endret bruk av eksisterende avkjørsler. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (42 %), men de viktigste faktorene som reduserer sannsynligheten for avslag (andel tunge kjøretøy, kurvatur/stigning, og kombinasjoner med avkjørsler) veier opp for de som øker sannsynligheten. Det er ikke registrert ulykker, og det er ikke snakk om ny avkjørsel, men endret bruk. I tråd med retningslinjene og tidligere praksis skal slike søknader normalt godkjennes, forutsatt at tekniske krav oppfylles. Derfor anbefales godkjenning.",42.0,Vanskelig,"p(Vanskelig)=1.00, threshold=0.50",0.995352029800415
607717924,Gardsbruk,202522248,21.05.2025,https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109,Endret bruk,Privat,Privat,Ørland,5057,FV6404 S1D1 m64,280.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,13,0,Vanskelig,Mange midlertidige avkjørsler i en søknad,99999.0,0.0,280.0,8.0,Lite streng,Endret bruk,d4cef6a1-2c11-490c-8e2f-a454aa298984,Godkjent,Godkjent,"Søknaden gjelder endret bruk for gardsbruk på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 280), lav fartsgrense (60 km/t), og holdningsklasse 'lite streng'. Det er ingen trafikkulykker registrert, og området har allerede mange avkjørsler, men dette er vanlig for landbruksområder. Retningslinjene (R701, kap. 6.2.1 og 6.6) tilsier at avkjørsler for stedbunden næring (landbruk/gårdsbruk) skal vurderes liberalt, spesielt ved endret bruk, så lenge trafikksikkerhet og tekniske krav er ivaretatt. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (42 %), men de viktigste faktorene som reduserer sannsynligheten for avslag (andel tunge kjøretøy, kurvatur/stigning, og kombinasjoner med avkjørsler) veier opp for de negative. Det er ikke oppgitt forhold som tilsier avslag etter vegloven § 40 eller retningslinjene. Derfor skal søknaden godkjennes, eventuelt med vilkår om teknisk utforming og oppfølging av midlertidige avkjørsler.",42.0,Vanskelig,"p(Vanskelig)=1.00, threshold=0.50",0.995352029800415
607717945,Gardsbruk,202522248,21.05.2025,https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109,Endret bruk,Privat,Privat,Ørland,5057,FV6404 S1D1 m1607,280.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,12,0,Vanskelig,Mange midlertidige avkjørsler i en søknad,99999.0,0.1,280.0,8.0,Lite streng,Endret bruk,c7258a73-dd1d-4475-b8d5-4f74b2cb9f9d,Godkjent,Godkjent,"Søknaden gjelder endret bruk for gardsbruk på en veg med lav trafikkmengde (ÅDT 280), lav fartsgrense (60 km/t), og i en strekning med 'lite streng' holdningsklasse. Selv om det er mange avkjørsler (12) og flere midlertidige avkjørsler i søknaden, tilsier retningslinjene (R701 kap. 6.2.1 og 3.3) at avkjørsler for stedbunden næring (landbruk/gardsbruk) skal vurderes mer liberalt, spesielt ved endret bruk. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (42 %), men de viktigste faktorene som reduserer sannsynligheten for avslag (andel tunge kjøretøy, kurvatur/stigning, og kombinasjoner med avkjørsler) veier opp for de negative. Det er ikke registrert trafikkulykker, og vegens funksjon er lokal adkomst. Retningslinjene åpner for godkjenning under forutsetning av at tekniske krav oppfylles. Derfor bør søknaden godkjennes, eventuelt med vilkår om at midlertidige avkjørsler saneres eller samordnes på sikt.",42.0,Vanskelig,"p(Vanskelig)=0.99, threshold=0.50",0.9935564398765564
607717949,Gardsbruk,202522248,21.05.2025,https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109,Endret bruk,Privat,Privat,Ørland,5057,FV6404 S1D1 m1814,280.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,11,0,Vanskelig,Mange midlertidige avkjørsler i en søknad,99999.0,0.1,280.0,8.0,Lite streng,Endret bruk,045c2a54-5ce0-4ea3-8404-66daf4b6b33c,Godkjent,Godkjent,"Søknaden gjelder endret bruk for gardsbruk på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 280), lav fartsgrense (60 km/t), og i en strekning med 'lite streng' holdningsklasse. Det er mange avkjørsler (11), men dette er vanlig for landbruksformål og vurderes mer liberalt etter retningslinjene (R701 kap. 6.2.1 og 3.3). Trafikksikkerheten er ikke spesielt utfordret: ingen trafikkulykker, lav andel tunge kjøretøy, og ingen indikasjon på dårlig sikt eller uheldig plassering. Maskinlæringsmodellen gir 42% sannsynlighet for avslag, men dette er under 50% og flere faktorer trekker ned sannsynligheten for avslag (bl.a. lav trafikk, lav kurvatur/stigning, og lav andel tunge kjøretøy). Retningslinjene tilsier at avslag kun skal gis dersom det er tungtveiende hensyn til trafikksikkerhet eller vegens transportfunksjon, noe som ikke er tilfellet her. Mange midlertidige avkjørsler i én søknad er ikke i seg selv avslagsgrunn for gardsbruk. Derfor skal søknaden godkjennes, eventuelt med vilkår om teknisk utforming og opprydding ved midlertidig bruk.",42.0,Vanskelig,"p(Vanskelig)=0.98, threshold=0.50",0.9759200811386108
1021230911,Service,202451051-2,18.11.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075,Midlertidig tillatelse,,,Ørland,5057,FV6404 S1D1 m2600,280.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,3,0,Enkel,,65.0,0.1,280.0,8.0,Lite streng,Midlertidig tillatelse,fc22fb99-4435-4d22-b50e-22c2b1316671,Godkjent,Godkjent,"Søknaden gjelder midlertidig avkjørselstillatelse til serviceformål på en fylkesveg med lav trafikkmengde (ÅDT 280), lav fartsgrense (60 km/t), og kun 3 eksisterende avkjørsler. Holdningsklassen er 'lite streng', og funksjonsklassen er lokal adkomstveg, noe som tilsier en liberal praksis for slike søknader. Det er ingen registrerte trafikkulykker, og vurderingen er enkel. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (42 %), men de viktigste faktorene som trekker mot avslag (trafikkmengde × tunge kjøretøy) er moderate, mens flere faktorer trekker tydelig mot godkjenning (bl.a. lav avkjørselstetthet, lav andel tunge kjøretøy, og gunstig kurvatur/stigning). Retningslinjene (R701) tilsier at på veger med 'lite streng' holdning og lav trafikk, kan midlertidige tillatelser normalt gis dersom tekniske krav oppfylles. Det er heller ikke oppgitt spesielle forhold som tilsier avslag. På denne bakgrunn bør søknaden godkjennes, forutsatt at tekniske krav og eventuelle vilkår for midlertidighet følges.",42.0,Enkel,"p(Vanskelig)=0.08, threshold=0.50",0.08459577709436417
608267844,Bolig,202409720-3,12.02.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553462,Utvidet bruk,Privat,Privat,Ørland,5057,FV6414 S1D1 m734,790.0,11.0,80.0,Lite streng,E - Lokale adkomstveger,9,0,Enkel,,523.0,0.1,790.0,11.0,Lite streng,Utvidet bruk,020a0932-c40c-4a57-b88e-484940058e5b,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av avkjørsel til boligformål på en lokal adkomstveg (funksjonsklasse E) med lite streng holdningsklasse. ÅDT er lav (790), fartsgrense er 80 km/t, og det er 9 avkjørsler på strekningen, men ingen trafikkulykker. Maskinlæringsmodellen gir medium sannsynlighet for avslag (35.2 %), men de viktigste faktorene som reduserer sannsynligheten for avslag er høy total trafikkmengde × andel tunge kjøretøy, og lav verdi på avkjørsler × tunge kjøretøy. Retningslinjene (R701) tilsier at på veger med lite streng holdning og lokal funksjon, kan ny eller utvidet bruk av avkjørsel normalt godkjennes dersom tekniske krav oppfylles og trafikksikkerheten ikke forverres. Det er ikke registrert ulykker, og det er ikke oppgitt spesielle negative forhold. Antall avkjørsler er moderat, og det er ikke indikasjoner på at utvidet bruk vil utløse behov for fartsnedsettelse eller andre tiltak. Samlet vurdering tilsier at søknaden bør godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",35.2,Enkel,"p(Vanskelig)=0.02, threshold=0.50",0.015681251883506775
